event_id,name,park_id,lat,long,organizer,date,start_time,end_time,cost_free
177619,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/8/2019,11:30:00 AM,12:30:00 PM,0
178208,Seniors,R006,40.5019989,-74.25140381,Conference House Association,2/8/2019,1:00:00 PM,4:00:00 PM,0
178208,Art,R006,40.5019989,-74.25140381,Conference House Association,2/8/2019,1:00:00 PM,4:00:00 PM,0
178208,Tours,R006,40.5019989,-74.25140381,Conference House Association,2/8/2019,1:00:00 PM,4:00:00 PM,0
160442,Fitness,X040,40.86500168,-73.8946991,Poe Visitor Center,2/9/2019,10:00:00 AM,11:00:00 AM,1
160442,Fitness,X040,40.86500168,-73.8946991,Shape Up NYC,2/9/2019,10:00:00 AM,11:00:00 AM,1
160442,Shape Up New York,X040,40.86500168,-73.8946991,Poe Visitor Center,2/9/2019,10:00:00 AM,11:00:00 AM,1
160442,Shape Up New York,X040,40.86500168,-73.8946991,Shape Up NYC,2/9/2019,10:00:00 AM,11:00:00 AM,1
160442,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Poe Visitor Center,2/9/2019,10:00:00 AM,11:00:00 AM,1
160442,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Shape Up NYC,2/9/2019,10:00:00 AM,11:00:00 AM,1
167690,Fitness,B018,40.62897491,-73.89597321,,2/9/2019,9:00:00 AM,10:00:00 AM,1
168131,Fitness,M056,40.80187168,-73.96009693,,2/9/2019,9:00:00 AM,10:00:00 AM,1
167913,Fitness,Q004,40.77669907,-73.92579651,,2/9/2019,9:00:00 AM,10:00:00 AM,1
167527,Fitness,X045,40.8138142,-73.91180372,,2/9/2019,9:00:00 AM,10:00:00 AM,1
168022,Fitness,Q020,40.68369719,-73.88565302,,2/9/2019,9:00:00 AM,10:00:00 AM,1
167747,Fitness,X118,40.82009888,-73.87239838,,2/9/2019,9:00:00 AM,10:00:00 AM,1
167473,Fitness,M042,40.86990582,-73.92093217,,2/9/2019,9:00:00 AM,10:00:00 AM,1
168186,Fitness,B082,40.63140851,-74.03907076,,2/9/2019,9:00:00 AM,10:00:00 AM,1
174427,My Summer House NYC,B111,40.6729393,-73.98460388,,2/9/2019,11:00:00 AM,4:00:00 PM,1
178209,Tours,R006,40.5019989,-74.25140381,Conference House Association,2/9/2019,1:00:00 PM,4:00:00 PM,0
174427,Historic House Trust Sites,B111,40.6729393,-73.98460388,,2/9/2019,11:00:00 AM,4:00:00 PM,1
178209,History,R006,40.5019989,-74.25140381,Conference House Association,2/9/2019,1:00:00 PM,4:00:00 PM,0
178874,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/9/2019,8:30:00 AM,9:30:00 AM,1
178874,Fitness,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,2/9/2019,8:30:00 AM,9:30:00 AM,1
178874,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/9/2019,8:30:00 AM,9:30:00 AM,1
178874,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,2/9/2019,8:30:00 AM,9:30:00 AM,1
178209,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,2/9/2019,1:00:00 PM,4:00:00 PM,0
178209,Seniors,R006,40.5019989,-74.25140381,Conference House Association,2/9/2019,1:00:00 PM,4:00:00 PM,0
174427,History,B111,40.6729393,-73.98460388,,2/9/2019,11:00:00 AM,4:00:00 PM,1
178874,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/9/2019,8:30:00 AM,9:30:00 AM,1
178874,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,2/9/2019,8:30:00 AM,9:30:00 AM,1
177635,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/9/2019,1:00:00 PM,2:00:00 PM,0
178209,Art,R006,40.5019989,-74.25140381,Conference House Association,2/9/2019,1:00:00 PM,4:00:00 PM,0
177635,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/9/2019,1:00:00 PM,2:00:00 PM,0
167801,Fitness,R006,40.50260162,-74.25180054,,2/10/2019,9:00:00 AM,10:00:00 AM,1
167635,Fitness,R022,40.62750538,-74.09353447,,2/10/2019,9:00:00 AM,10:00:00 AM,1
167855,Fitness,B057,40.60794395,-73.93746501,,2/10/2019,9:00:00 AM,10:00:00 AM,1
178210,Art,R006,40.5019989,-74.25140381,Conference House Association,2/10/2019,1:00:00 PM,4:00:00 PM,0
174428,My Summer House NYC,B111,40.6729393,-73.98460388,,2/10/2019,11:00:00 AM,4:00:00 PM,1
178210,Seniors,R006,40.5019989,-74.25140381,Conference House Association,2/10/2019,1:00:00 PM,4:00:00 PM,0
174428,History,B111,40.6729393,-73.98460388,,2/10/2019,11:00:00 AM,4:00:00 PM,1
178210,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,2/10/2019,1:00:00 PM,4:00:00 PM,0
174428,Historic House Trust Sites,B111,40.6729393,-73.98460388,,2/10/2019,11:00:00 AM,4:00:00 PM,1
178210,Tours,R006,40.5019989,-74.25140381,Conference House Association,2/10/2019,1:00:00 PM,4:00:00 PM,0
177636,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/10/2019,1:00:00 PM,2:00:00 PM,0
178210,History,R006,40.5019989,-74.25140381,Conference House Association,2/10/2019,1:00:00 PM,4:00:00 PM,0
177636,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/10/2019,1:00:00 PM,2:00:00 PM,0
167581,Fitness,B431,40.69260025,-74.00189972,,2/12/2019,7:00:00 PM,8:00:00 PM,1
177620,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/12/2019,11:30:00 AM,12:30:00 PM,0
177592,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/12/2019,10:30:00 AM,11:30:00 AM,0
179111,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/12/2019,7:30:00 AM,8:30:00 AM,1
177620,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/12/2019,11:30:00 AM,12:30:00 PM,0
179111,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/12/2019,7:30:00 AM,8:30:00 AM,1
178737,GreenThumb Workshops,M010,40.76760101,-73.97129822,GreenThumb,2/12/2019,6:00:00 PM,8:00:00 PM,1
177592,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/12/2019,10:30:00 AM,11:30:00 AM,0
179111,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/12/2019,7:30:00 AM,8:30:00 AM,1
177593,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/13/2019,10:30:00 AM,11:30:00 AM,0
177621,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/13/2019,11:30:00 AM,12:30:00 PM,0
179334,Hiking,R129,40.58840179,-74.13909912,Staten Island Greenbelt Conservancy,2/13/2019,6:00:00 PM,7:45:00 PM,1
177593,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/13/2019,10:30:00 AM,11:30:00 AM,0
177621,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/13/2019,11:30:00 AM,12:30:00 PM,0
167967,Fitness,,40.74267355,-73.85000169,,2/14/2019,7:00:00 PM,8:00:00 PM,1
168075,Fitness,X039,40.85119855,-73.82619506,New York Road Runners,2/14/2019,7:00:00 PM,8:00:00 PM,1
177594,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/14/2019,10:30:00 AM,11:30:00 AM,0
179112,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/14/2019,7:30:00 AM,8:30:00 AM,1
179112,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/14/2019,7:30:00 AM,8:30:00 AM,1
177622,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/14/2019,11:30:00 AM,12:30:00 PM,0
179112,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/14/2019,7:30:00 AM,8:30:00 AM,1
177622,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/14/2019,11:30:00 AM,12:30:00 PM,0
177594,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/14/2019,10:30:00 AM,11:30:00 AM,0
177623,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/15/2019,11:30:00 AM,12:30:00 PM,0
177595,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/15/2019,10:30:00 AM,11:30:00 AM,0
178211,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,2/15/2019,1:00:00 PM,4:00:00 PM,0
178409,Art,B111,40.6729393,-73.98460388,,2/15/2019,3:00:00 PM,6:00:00 PM,1
178211,Seniors,R006,40.5019989,-74.25140381,Conference House Association,2/15/2019,1:00:00 PM,4:00:00 PM,0
177623,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/15/2019,11:30:00 AM,12:30:00 PM,0
177595,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/15/2019,10:30:00 AM,11:30:00 AM,0
178409,Historic House Trust Sites,B111,40.6729393,-73.98460388,,2/15/2019,3:00:00 PM,6:00:00 PM,1
178211,Tours,R006,40.5019989,-74.25140381,Conference House Association,2/15/2019,1:00:00 PM,4:00:00 PM,0
178211,History,R006,40.5019989,-74.25140381,Conference House Association,2/15/2019,1:00:00 PM,4:00:00 PM,0
178211,Art,R006,40.5019989,-74.25140381,Conference House Association,2/15/2019,1:00:00 PM,4:00:00 PM,0
160443,Fitness,X040,40.86500168,-73.8946991,Poe Visitor Center,2/16/2019,10:00:00 AM,11:00:00 AM,1
160443,Fitness,X040,40.86500168,-73.8946991,Shape Up NYC,2/16/2019,10:00:00 AM,11:00:00 AM,1
160443,Shape Up New York,X040,40.86500168,-73.8946991,Poe Visitor Center,2/16/2019,10:00:00 AM,11:00:00 AM,1
160443,Shape Up New York,X040,40.86500168,-73.8946991,Shape Up NYC,2/16/2019,10:00:00 AM,11:00:00 AM,1
160443,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Poe Visitor Center,2/16/2019,10:00:00 AM,11:00:00 AM,1
160443,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Shape Up NYC,2/16/2019,10:00:00 AM,11:00:00 AM,1
168187,Fitness,B082,40.63140851,-74.03907076,,2/16/2019,9:00:00 AM,10:00:00 AM,1
168023,Fitness,Q020,40.68369719,-73.88565302,,2/16/2019,9:00:00 AM,10:00:00 AM,1
167748,Fitness,X118,40.82009888,-73.87239838,,2/16/2019,9:00:00 AM,10:00:00 AM,1
167914,Fitness,Q004,40.77669907,-73.92579651,,2/16/2019,9:00:00 AM,10:00:00 AM,1
167528,Fitness,X045,40.8138142,-73.91180372,,2/16/2019,9:00:00 AM,10:00:00 AM,1
167474,Fitness,M042,40.86990582,-73.92093217,,2/16/2019,9:00:00 AM,10:00:00 AM,1
167691,Fitness,B018,40.62897491,-73.89597321,,2/16/2019,9:00:00 AM,10:00:00 AM,1
168132,Fitness,M056,40.80187168,-73.96009693,,2/16/2019,9:00:00 AM,10:00:00 AM,1
177637,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/16/2019,1:00:00 PM,2:00:00 PM,0
178212,History,R006,40.5019989,-74.25140381,Conference House Association,2/16/2019,1:00:00 PM,4:00:00 PM,0
173758,History,B376,40.64431763,-73.92077637,Wyckoff House Museum,2/16/2019,11:00:00 AM,3:00:00 PM,1
174429,My Summer House NYC,B111,40.6729393,-73.98460388,,2/16/2019,11:00:00 AM,4:00:00 PM,1
174429,History,B111,40.6729393,-73.98460388,,2/16/2019,11:00:00 AM,4:00:00 PM,1
173758,My Summer House NYC,B376,40.64431763,-73.92077637,Wyckoff House Museum,2/16/2019,11:00:00 AM,3:00:00 PM,1
178748,Education,X002,40.86240005,-73.88050079,NYC Compost Project hosted by The New York Botanical Garden,2/16/2019,10:00:00 AM,3:00:00 PM,1
178875,Fitness,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,2/16/2019,8:30:00 AM,9:30:00 AM,1
178875,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/16/2019,8:30:00 AM,9:30:00 AM,1
178212,Seniors,R006,40.5019989,-74.25140381,Conference House Association,2/16/2019,1:00:00 PM,4:00:00 PM,0
178748,Nature,X002,40.86240005,-73.88050079,NYC Compost Project hosted by The New York Botanical Garden,2/16/2019,10:00:00 AM,3:00:00 PM,1
173758,Art,B376,40.64431763,-73.92077637,Wyckoff House Museum,2/16/2019,11:00:00 AM,3:00:00 PM,1
173758,Arts & Crafts,B376,40.64431763,-73.92077637,Wyckoff House Museum,2/16/2019,11:00:00 AM,3:00:00 PM,1
173758,Best for Kids,B376,40.64431763,-73.92077637,Wyckoff House Museum,2/16/2019,11:00:00 AM,3:00:00 PM,1
173758,Education,B376,40.64431763,-73.92077637,Wyckoff House Museum,2/16/2019,11:00:00 AM,3:00:00 PM,1
178875,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,2/16/2019,8:30:00 AM,9:30:00 AM,1
178875,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/16/2019,8:30:00 AM,9:30:00 AM,1
178212,Tours,R006,40.5019989,-74.25140381,Conference House Association,2/16/2019,1:00:00 PM,4:00:00 PM,0
178748,Talks,X002,40.86240005,-73.88050079,NYC Compost Project hosted by The New York Botanical Garden,2/16/2019,10:00:00 AM,3:00:00 PM,1
177637,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/16/2019,1:00:00 PM,2:00:00 PM,0
178212,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,2/16/2019,1:00:00 PM,4:00:00 PM,0
178212,Art,R006,40.5019989,-74.25140381,Conference House Association,2/16/2019,1:00:00 PM,4:00:00 PM,0
178875,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,2/16/2019,8:30:00 AM,9:30:00 AM,1
178875,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/16/2019,8:30:00 AM,9:30:00 AM,1
173758,Historic House Trust Sites,B376,40.64431763,-73.92077637,Wyckoff House Museum,2/16/2019,11:00:00 AM,3:00:00 PM,1
174429,Historic House Trust Sites,B111,40.6729393,-73.98460388,,2/16/2019,11:00:00 AM,4:00:00 PM,1
173758,Tours,B376,40.64431763,-73.92077637,Wyckoff House Museum,2/16/2019,11:00:00 AM,3:00:00 PM,1
173758,Nature,B376,40.64431763,-73.92077637,Wyckoff House Museum,2/16/2019,11:00:00 AM,3:00:00 PM,1
178748,GreenThumb Partner Events,X002,40.86240005,-73.88050079,NYC Compost Project hosted by The New York Botanical Garden,2/16/2019,10:00:00 AM,3:00:00 PM,1
167802,Fitness,R006,40.50260162,-74.25180054,,2/17/2019,9:00:00 AM,10:00:00 AM,1
167856,Fitness,B057,40.60794395,-73.93746501,,2/17/2019,9:00:00 AM,10:00:00 AM,1
167636,Fitness,R022,40.62750538,-74.09353447,,2/17/2019,9:00:00 AM,10:00:00 AM,1
177638,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/17/2019,1:00:00 PM,2:00:00 PM,0
174430,History,B111,40.6729393,-73.98460388,,2/17/2019,11:00:00 AM,4:00:00 PM,1
178213,Art,R006,40.5019989,-74.25140381,Conference House Association,2/17/2019,1:00:00 PM,4:00:00 PM,0
174430,Historic House Trust Sites,B111,40.6729393,-73.98460388,,2/17/2019,11:00:00 AM,4:00:00 PM,1
178213,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,2/17/2019,1:00:00 PM,4:00:00 PM,0
174430,My Summer House NYC,B111,40.6729393,-73.98460388,,2/17/2019,11:00:00 AM,4:00:00 PM,1
178213,Tours,R006,40.5019989,-74.25140381,Conference House Association,2/17/2019,1:00:00 PM,4:00:00 PM,0
177638,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/17/2019,1:00:00 PM,2:00:00 PM,0
178213,History,R006,40.5019989,-74.25140381,Conference House Association,2/17/2019,1:00:00 PM,4:00:00 PM,0
178213,Seniors,R006,40.5019989,-74.25140381,Conference House Association,2/17/2019,1:00:00 PM,4:00:00 PM,0
177667,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,3:00:00 PM,4:00:00 PM,0
177662,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,3:00:00 PM,4:00:00 PM,0
177662,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,3:00:00 PM,4:00:00 PM,0
177661,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,1:00:00 PM,2:00:00 PM,0
177656,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,1:00:00 PM,2:00:00 PM,0
177661,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,1:00:00 PM,2:00:00 PM,0
177667,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,3:00:00 PM,4:00:00 PM,0
177650,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,11:00:00 AM,12:00:00 PM,0
177655,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,11:00:00 AM,12:00:00 PM,0
177670,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,1:00:00 PM,2:00:00 PM,0
177656,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,1:00:00 PM,2:00:00 PM,0
177650,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,11:00:00 AM,12:00:00 PM,0
177670,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,1:00:00 PM,2:00:00 PM,0
177655,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/18/2019,11:00:00 AM,12:00:00 PM,0
167582,Fitness,B431,40.69260025,-74.00189972,,2/19/2019,7:00:00 PM,8:00:00 PM,1
177657,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/19/2019,1:00:00 PM,2:00:00 PM,0
177651,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/19/2019,11:00:00 AM,12:00:00 PM,0
177663,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/19/2019,3:00:00 PM,4:00:00 PM,0
177651,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/19/2019,11:00:00 AM,12:00:00 PM,0
179113,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/19/2019,7:30:00 AM,8:30:00 AM,1
179113,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/19/2019,7:30:00 AM,8:30:00 AM,1
177657,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/19/2019,1:00:00 PM,2:00:00 PM,0
179113,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/19/2019,7:30:00 AM,8:30:00 AM,1
177663,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/19/2019,3:00:00 PM,4:00:00 PM,0
178738,GreenThumb Workshops,,40.7248516,-73.9775621,GreenThumb,2/20/2019,5:30:00 PM,7:30:00 PM,1
177652,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/20/2019,11:00:00 AM,12:00:00 PM,0
177664,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/20/2019,3:00:00 PM,4:00:00 PM,0
177652,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/20/2019,11:00:00 AM,12:00:00 PM,0
177658,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/20/2019,1:00:00 PM,2:00:00 PM,0
177664,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/20/2019,3:00:00 PM,4:00:00 PM,0
179335,Hiking,R129,40.58840179,-74.13909912,Staten Island Greenbelt Conservancy,2/20/2019,6:00:00 PM,7:45:00 PM,1
177658,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/20/2019,1:00:00 PM,2:00:00 PM,0
167968,Fitness,,40.74267355,-73.85000169,,2/21/2019,7:00:00 PM,8:00:00 PM,1
168076,Fitness,X039,40.85119855,-73.82619506,New York Road Runners,2/21/2019,7:00:00 PM,8:00:00 PM,1
178744,GreenThumb Workshops,,40.7104805,-74.00351334,GreenThumb,2/21/2019,4:00:00 PM,6:00:00 PM,1
178744,GreenThumb Workshops,,40.7104805,-74.00351334,Grow to Learn - GrowNYC,2/21/2019,4:00:00 PM,6:00:00 PM,1
177665,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/21/2019,3:00:00 PM,4:00:00 PM,0
177653,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/21/2019,11:00:00 AM,12:00:00 PM,0
179114,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/21/2019,7:30:00 AM,8:30:00 AM,1
179114,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/21/2019,7:30:00 AM,8:30:00 AM,1
179114,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/21/2019,7:30:00 AM,8:30:00 AM,1
177653,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/21/2019,11:00:00 AM,12:00:00 PM,0
178744,Education,,40.7104805,-74.00351334,GreenThumb,2/21/2019,4:00:00 PM,6:00:00 PM,1
178744,Education,,40.7104805,-74.00351334,Grow to Learn - GrowNYC,2/21/2019,4:00:00 PM,6:00:00 PM,1
178749,GreenThumb Partner Events,B010,40.66759872,-73.96179962,,2/21/2019,6:00:00 PM,8:00:00 PM,1
178744,History,,40.7104805,-74.00351334,GreenThumb,2/21/2019,4:00:00 PM,6:00:00 PM,1
178744,History,,40.7104805,-74.00351334,Grow to Learn - GrowNYC,2/21/2019,4:00:00 PM,6:00:00 PM,1
177665,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/21/2019,3:00:00 PM,4:00:00 PM,0
177659,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/21/2019,1:00:00 PM,2:00:00 PM,0
177659,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/21/2019,1:00:00 PM,2:00:00 PM,0
177660,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/22/2019,1:00:00 PM,2:00:00 PM,0
178214,Seniors,R006,40.5019989,-74.25140381,Conference House Association,2/22/2019,1:00:00 PM,4:00:00 PM,0
177666,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/22/2019,3:00:00 PM,4:00:00 PM,0
177654,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/22/2019,11:00:00 AM,12:00:00 PM,0
178214,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,2/22/2019,1:00:00 PM,4:00:00 PM,0
177654,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/22/2019,11:00:00 AM,12:00:00 PM,0
178214,Tours,R006,40.5019989,-74.25140381,Conference House Association,2/22/2019,1:00:00 PM,4:00:00 PM,0
178214,Art,R006,40.5019989,-74.25140381,Conference House Association,2/22/2019,1:00:00 PM,4:00:00 PM,0
177666,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/22/2019,3:00:00 PM,4:00:00 PM,0
177660,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/22/2019,1:00:00 PM,2:00:00 PM,0
178214,History,R006,40.5019989,-74.25140381,Conference House Association,2/22/2019,1:00:00 PM,4:00:00 PM,0
160444,Fitness,X040,40.86500168,-73.8946991,Poe Visitor Center,2/23/2019,10:00:00 AM,11:00:00 AM,1
160444,Fitness,X040,40.86500168,-73.8946991,Shape Up NYC,2/23/2019,10:00:00 AM,11:00:00 AM,1
160444,Shape Up New York,X040,40.86500168,-73.8946991,Poe Visitor Center,2/23/2019,10:00:00 AM,11:00:00 AM,1
160444,Shape Up New York,X040,40.86500168,-73.8946991,Shape Up NYC,2/23/2019,10:00:00 AM,11:00:00 AM,1
160444,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Poe Visitor Center,2/23/2019,10:00:00 AM,11:00:00 AM,1
160444,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Shape Up NYC,2/23/2019,10:00:00 AM,11:00:00 AM,1
167475,Fitness,M042,40.86990582,-73.92093217,,2/23/2019,9:00:00 AM,10:00:00 AM,1
167529,Fitness,X045,40.8138142,-73.91180372,,2/23/2019,9:00:00 AM,10:00:00 AM,1
168188,Fitness,B082,40.63140851,-74.03907076,,2/23/2019,9:00:00 AM,10:00:00 AM,1
168024,Fitness,Q020,40.68369719,-73.88565302,,2/23/2019,9:00:00 AM,10:00:00 AM,1
168133,Fitness,M056,40.80187168,-73.96009693,,2/23/2019,9:00:00 AM,10:00:00 AM,1
167692,Fitness,B018,40.62897491,-73.89597321,,2/23/2019,9:00:00 AM,10:00:00 AM,1
167749,Fitness,X118,40.82009888,-73.87239838,,2/23/2019,9:00:00 AM,10:00:00 AM,1
167915,Fitness,Q004,40.77669907,-73.92579651,,2/23/2019,9:00:00 AM,10:00:00 AM,1
178215,Tours,R006,40.5019989,-74.25140381,Conference House Association,2/23/2019,1:00:00 PM,4:00:00 PM,0
178876,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/23/2019,8:30:00 AM,9:30:00 AM,1
178876,Fitness,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,2/23/2019,8:30:00 AM,9:30:00 AM,1
178739,Education,,40.68594,-73.944738,GreenThumb,2/23/2019,11:00:00 AM,1:00:00 PM,1
174431,My Summer House NYC,B111,40.6729393,-73.98460388,,2/23/2019,11:00:00 AM,4:00:00 PM,1
178215,Seniors,R006,40.5019989,-74.25140381,Conference House Association,2/23/2019,1:00:00 PM,4:00:00 PM,0
178739,Nature,,40.68594,-73.944738,GreenThumb,2/23/2019,11:00:00 AM,1:00:00 PM,1
178739,Workshops,,40.68594,-73.944738,GreenThumb,2/23/2019,11:00:00 AM,1:00:00 PM,1
178215,Art,R006,40.5019989,-74.25140381,Conference House Association,2/23/2019,1:00:00 PM,4:00:00 PM,0
178739,GreenThumb Workshops,,40.68594,-73.944738,GreenThumb,2/23/2019,11:00:00 AM,1:00:00 PM,1
174431,Historic House Trust Sites,B111,40.6729393,-73.98460388,,2/23/2019,11:00:00 AM,4:00:00 PM,1
178215,History,R006,40.5019989,-74.25140381,Conference House Association,2/23/2019,1:00:00 PM,4:00:00 PM,0
178215,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,2/23/2019,1:00:00 PM,4:00:00 PM,0
177668,Best for Kids,M010,40.78250122,-73.96559906,City Parks Foundation,2/23/2019,1:00:00 PM,2:00:00 PM,0
174431,History,B111,40.6729393,-73.98460388,,2/23/2019,11:00:00 AM,4:00:00 PM,1
177668,Theater,M010,40.78250122,-73.96559906,City Parks Foundation,2/23/2019,1:00:00 PM,2:00:00 PM,0
178876,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/23/2019,8:30:00 AM,9:30:00 AM,1
178876,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,2/23/2019,8:30:00 AM,9:30:00 AM,1
178876,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,2/23/2019,8:30:00 AM,9:30:00 AM,1
178876,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,2/23/2019,8:30:00 AM,9:30:00 AM,1
167803,Fitness,R006,40.50260162,-74.25180054,,2/24/2019,9:00:00 AM,10:00:00 AM,1
