latitude,longitude
40.72031,-73.998398
40.71859,-73.988983
40.70953,-73.956497
40.724434,-73.954079
40.709866,-73.967644
40.708042,-73.986336
40.692905,-73.974022
40.684715,-73.963455
40.704071,-73.983528
40.705132,-74.001106
40.714767,-74.00502
40.728073,-74.007614
40.743038,-74.002426
40.75206,-73.993904
40.755905,-73.989479
40.749619,-74.00769
40.727543,-74.014565
40.714542,-74.008224
40.705307,-73.992424
40.682255,-73.978035
40.680447,-73.972481
40.679703,-73.958855
40.684902,-73.959488
40.690758,-73.971024
40.679291,-73.962761
40.685371,-73.959641
40.674988,-73.971497
40.666012,-73.976425
40.651943,-73.975967
40.651802,-73.963722
40.651234,-73.970558
40.644363,-73.985031
40.664429,-73.963959
40.675507,-73.971603
40.687237,-73.968155
40.697365,-73.987213
40.703907,-73.990601
40.714561,-74.008202
40.713276,-74.016685
40.711735,-73.997871
40.685226,-73.95961
40.691105,-73.971619
40.697025,-73.98716
40.706078,-73.994095
40.711922,-74.003273
40.720795,-74.008537
40.731476,-74.007225
40.741043,-74.001755
40.749062,-73.996132
40.757126,-73.990242
40.756302,-73.990685
40.756081,-73.991364
40.756081,-73.991364
40.755653,-74.006027
40.744019,-74.007797
40.729347,-74.025101
40.725468,-74.012314
40.71534,-74.010399
40.704144,-73.996719
40.697216,-73.987572
40.687893,-73.99025
40.687088,-73.977257
40.690483,-73.961586
40.699814,-73.961555
40.703743,-73.983871
40.717419,-73.974197
40.724556,-73.95388
40.714119,-73.966187
40.703743,-73.983871
40.691536,-73.967209
40.68335,-73.96048
40.690723,-73.971069
40.692978,-73.983681
40.70285,-73.986237
40.712318,-74.003563
40.727573,-74.007355
40.74345,-74.001198
40.752007,-73.994293
40.751453,-73.990929
40.749577,-74.007668
40.730282,-74.010223
40.714863,-74.008156
40.704144,-73.996719
40.697151,-73.987221
40.689087,-73.966293
40.675228,-73.972069
40.662685,-73.962296
40.667557,-73.973427
40.680866,-73.972084
40.683372,-73.960541
40.690723,-73.971069
40.693634,-73.98278
40.700619,-73.991692
40.70895,-74.002586
40.728001,-74.008026
40.743366,-73.995735
40.752274,-73.993423
40.758686,-73.992363
40.758354,-73.991905
40.756664,-73.990013
40.756081,-73.991364
40.756081,-73.991364
40.749077,-73.984299
40.74538,-73.972107
40.75238,-73.980949
40.76136,-73.983963
40.76136,-73.983963
40.759792,-74.00351
40.749577,-74.007668
40.726303,-74.010773
40.714706,-74.008072
40.705368,-73.992226
40.689087,-73.966293
40.746403,-73.997894
40.757671,-73.989212
40.756664,-73.990013
40.686127,-73.964165
40.681561,-73.965958
40.688541,-73.95771
40.690666,-73.971161
40.70285,-73.986237
40.71471,-74.005035
40.728001,-74.008026
40.737564,-74.005188
40.755272,-73.991776
40.756081,-73.991364
40.756081,-73.991364
40.68544388,-73.95969391
40.68485641,-73.95974731
40.68543243,-73.95955658
40.68854141,-73.95771027
40.71024323,-73.96672058
40.72357941,-73.95423126
40.749577,-74.007668
40.736767,-74.011192
40.714706,-74.008072
40.705391,-73.992424
40.688873,-73.966438
40.684021,-73.960663
40.71411896,-73.96618652
40.70698547,-73.98799133
40.6847496,-73.9645462
40.68523407,-73.95957947
40.69981384,-73.96155548
40.71024323,-73.96672058
40.71697998,-73.966362
40.70374298,-73.98387146
40.71741867,-73.97419739
40.71606445,-73.96408081
40.68264008,-73.96087646
40.69981384,-73.96155548
40.7348671,-73.91983032
40.76569748,-73.89512634
40.7697525,-73.87973785
40.76652145,-73.86328888
40.76565933,-73.85930634
44.88562012,-93.21072388
44.89644623,-93.23251343
44.97441864,-93.22948456
44.9805603,-93.25698853
44.97860336,-93.25531769
44.98022842,-93.25564575
44.98091888,-93.25697327
44.98144531,-93.24005127
44.97419739,-93.22419739
44.97498703,-93.22787476
44.97352219,-93.2224884
44.97352219,-93.2224884
44.96106339,-93.2408905
44.9495697,-93.23902893
44.96215057,-93.24494171
44.98131561,-93.23925018
44.97419739,-93.22419739
44.98144531,-93.24005127
44.96463776,-93.25460815
44.96260834,-93.26487732
44.96264648,-93.27899933
44.96139908,-93.29264832
44.95006561,-93.29845428
44.94760513,-93.27210999
44.95922089,-93.23828125
44.95565414,-93.24536133
44.95345688,-93.21912384
44.97336578,-93.23764038
44.97060776,-93.23067474
44.97330093,-93.25035095
44.96872711,-93.24926758
44.96989822,-93.2464447
44.96980286,-93.24840546
44.96930695,-93.2474823
44.97292709,-93.23020172
44.97530746,-93.22744751
44.97424698,-93.2246933
44.97680283,-93.23366547
44.97919464,-93.19818115
44.96930695,-93.22855377
44.97441864,-93.2294693
44.97424698,-93.2246933
44.97499466,-93.22801971
44.97495651,-93.2279892
44.98121643,-93.25662231
44.97241592,-93.29122925
44.96867371,-93.28919983
44.9861908,-93.26805115
44.98022842,-93.25564575
44.98832703,-93.26892853
44.96098709,-93.2412796
44.98947906,-93.26228333
44.98057556,-93.27098084
44.96098709,-93.2412796
44.98947906,-93.26228333
44.98057556,-93.27098084
44.96098709,-93.2412796
44.98947906,-93.26228333
44.96377563,-93.23968506
44.98773193,-93.25696564
44.98095322,-93.27057648
44.98764038,-93.25728607
44.98933029,-93.24060822
44.9875679,-93.25732422
44.97718811,-93.2661438
44.9877243,-93.25702667
44.97839737,-93.23287964
44.96948624,-93.22382355
44.96432877,-93.2401886
44.96207047,-93.27119446
44.89741135,-93.27352142
44.89809036,-93.17041016
44.89099884,-93.2233963
44.87926102,-93.24636841
40.6883049,-73.95812988
40.69438934,-73.96995544
40.73207474,-73.95361328
40.71768951,-73.961586
40.70952988,-73.96666718
40.68264008,-73.96087646
40.75736237,-73.99069214
40.68875504,-73.96665192
40.67351151,-73.98192596
40.65633392,-73.96290588
40.66442871,-73.96395874
40.65953827,-73.97642517
40.65357971,-73.96612549
40.66388321,-73.96448517
40.67123413,-73.9707489
40.65954971,-73.97621918
40.65365601,-73.96596527
40.66388321,-73.96448517
40.66327286,-73.97634888
40.65699387,-73.96258545
40.65684128,-73.96326447
40.67190552,-73.97364044
40.67844009,-73.95857239
40.68514633,-73.95956421
40.71014404,-74.0076828
40.71165466,-74.0086441
40.71350098,-74.00357819
40.71916199,-74.00164032
40.68461609,-73.9645462
40.67522812,-73.97232819
40.66316986,-73.97635651
40.65684128,-73.96326447
40.65351868,-73.96245575
40.65031815,-73.97789764
40.65159988,-73.96340179
40.64590836,-73.97283173
40.65097809,-73.97325897
40.65259552,-73.96701813
40.65882874,-73.962883
40.66833496,-73.97229004
40.67261505,-73.96962738
40.67456436,-73.97556305
40.67924881,-73.96157074
40.68518829,-73.95959473
40.70285034,-73.98623657
40.71795273,-73.96465302
40.72618866,-73.94862366
40.74616241,-73.95038605
40.75229645,-73.94208527
40.75965881,-73.95691681
40.7596817,-73.96317291
40.76146317,-73.97100067
40.7651825,-73.97917175
40.77058411,-73.98992157
40.76124954,-73.98938751
40.75681305,-73.99245453
40.73842239,-73.98765564
40.72886658,-73.98778534
40.71984482,-73.99205017
40.71288681,-73.99297333
40.704319,-73.9886322
40.70002365,-73.98491669
40.6951828,-73.97126007
40.68486404,-73.96820068
40.68521881,-73.95962524
40.69097137,-73.9706955
40.69299698,-73.97933197
40.69470978,-73.98518372
40.70425415,-73.98912048
40.71148682,-74.00241852
40.7150116,-74.00691986
40.72091675,-74.0080719
40.72738647,-74.00750732
40.73562622,-74.00598145
40.74336624,-73.99573517
40.74985886,-73.99518585
40.75585175,-73.99073792
40.75648499,-73.99053192
40.75565338,-74.00602722
40.746521,-74.00732422
40.7264595,-74.0098114
40.71596146,-74.01222229
40.71273422,-74.00548553
40.70230103,-73.99727631
40.69369125,-73.98856354
40.68801117,-73.98453522
40.68700027,-73.97605896
40.68704987,-73.96661377
40.68522263,-73.95954132
40.72510529,-73.95427704
40.69907761,-73.9495697
40.68814087,-73.95790863
40.68914413,-73.97238922
40.69286728,-73.97926331
40.69382095,-73.98713684
40.70285034,-73.98623657
40.71177673,-74.00377655
40.71684647,-74.00898743
40.72467804,-74.00778961
40.73338699,-74.0042038
40.74103928,-74.00175476
40.74975586,-73.99452972
40.75585938,-73.99078369
40.75202179,-73.99115753
40.75202179,-73.99115753
40.75552368,-73.98855591
40.74957657,-74.00766754
40.74063492,-74.00614929
40.71971512,-74.01234436
40.71341705,-74.00662231
40.70117188,-73.99704742
40.69616699,-73.98919678
40.68728638,-73.985466
40.68507385,-73.97774506
40.68843079,-73.96026611
40.68890762,-73.97251892
40.69328308,-73.9818573
40.70285034,-73.98623657
40.70534134,-74.00109863
40.71956253,-74.00868988
40.72453308,-74.00727844
40.73504639,-74.00675964
40.74236679,-74.00061035
40.75185013,-73.99344635
40.7560997,-73.9894104
40.75650787,-73.99053192
40.75608063,-73.99136353
40.74598312,-73.99101257
40.73236084,-73.98538971
40.7237587,-73.99263763
40.71429825,-73.994133
40.70285034,-73.98623657
40.69520187,-73.97160339
40.69027328,-73.9617157
40.72447586,-73.95404053
40.69068909,-73.96195221
40.75690842,-73.98899841
40.74651718,-73.98861694
40.73578262,-73.99158478
40.71808624,-73.95864868
40.70529938,-73.93182373
40.69498444,-73.92539215
40.68282318,-73.89379883
40.69684219,-73.92418671
40.69306946,-73.94475555
40.69367981,-73.95772552
40.6836586,-73.95205688
40.6853714,-73.95954895
40.69460678,-73.96322632
40.68696976,-73.92030334
40.68443298,-73.90937805
40.6934433,-73.90413666
40.69311523,-73.86664581
40.68196487,-73.8718338
40.69638824,-73.86683655
40.68242645,-73.8780365
40.68247604,-73.90467834
40.68838882,-73.91617584
40.69737625,-73.93560028
40.7186203,-73.9430542
40.72397614,-73.94148254
40.72600555,-73.9502182
40.72488022,-73.95658112
40.71377563,-73.96400452
40.70311356,-73.98590088
40.68872833,-73.95413971
40.68544769,-73.95957947
40.67338562,-73.98201752
40.65684128,-73.96326447
40.65206528,-73.96665955
40.64519501,-73.9661026
40.64422607,-73.96664429
40.64458084,-73.96659088
40.65206909,-73.96307373
40.6622467,-73.96200562
40.67251968,-73.9633255
40.68190765,-73.96464539
40.68521118,-73.95957184
40.69089127,-73.97093201
40.69412231,-73.98310852
40.70020676,-73.99237823
40.71205902,-74.00157928
40.72088623,-74.0083313
40.73138809,-74.0069809
40.74112701,-74.00183868
40.74974442,-73.99481964
40.75860977,-73.9924469
40.75159454,-74.0083847
40.74061584,-74.00602722
40.72523117,-74.01820374
40.71199036,-74.0042038
40.70230103,-73.99727631
40.68907547,-73.99138641
40.68187332,-73.97722626
40.67945862,-73.9617691
40.68372345,-73.96346283
40.70285034,-73.98623657
40.7128067,-74.00034332
40.71886826,-74.00944519
40.72809219,-74.00758362
40.74594879,-73.9998703
40.75349045,-73.99264526
40.75560761,-73.99066925
40.75703812,-73.99029541
40.76011276,-74.00309753
40.7515831,-74.00852203
40.73958969,-74.01009369
40.71839905,-74.01495361
40.71169281,-74.00369263
40.70249176,-73.99772644
40.69730377,-73.98765564
40.69400406,-73.97434235
40.68378067,-73.97154999
40.68805695,-73.95760345
40.69063568,-73.98181915
40.70051956,-73.99188232
40.71168137,-74.00205994
40.72218323,-74.00801849
40.73128128,-74.00698853
40.74100876,-74.0017395
40.74940491,-73.9960556
40.75565338,-73.98747253
40.76011276,-74.00309753
40.75134277,-74.00841522
40.74051285,-74.00662231
40.73054504,-74.01046753
40.71728134,-74.01369476
40.7116394,-74.00328827
40.70193863,-73.99734497
40.69486237,-73.98877716
40.68610382,-73.98228455
40.68748093,-73.96780396
40.68052292,-73.96104431
40.69007492,-73.96183777
40.6909256,-73.98177338
40.70051956,-73.99188232
40.70824432,-74.00231171
40.71567535,-74.01074219
40.73506927,-74.00684357
40.74317551,-73.99504852
40.75347137,-73.99254608
40.74250793,-73.98825073
40.73207855,-73.98527527
40.7237587,-73.99263763
40.71702957,-73.98101044
40.71377563,-73.96400452
40.71815872,-73.94973755
40.71750641,-73.96180725
40.69612122,-73.96949768
40.70336533,-73.98693848
40.68466949,-73.95298767
40.68817902,-73.97216797
40.69384384,-73.98272705
40.70051956,-73.99188232
40.71165466,-74.00325775
40.72088623,-74.0083313
40.73490906,-74.0068512
40.74370575,-73.99764252
40.75358582,-73.99240875
40.75444412,-74.00662231
40.72934723,-74.02510071
40.72622299,-74.01059723
40.71577835,-74.01076508
40.70908356,-74.00258636
40.70028687,-73.99253082
40.68945694,-73.99185181
40.68680573,-73.97698212
40.69017029,-73.96148682
40.74333954,-73.99357605
40.7224884,-73.99768829
40.71154022,-74.00873566
40.68621063,-73.96424103
40.69311523,-73.97999573
40.70003891,-73.99252319
40.71169281,-74.00369263
40.72218323,-74.00801849
40.73154449,-74.00679779
40.74087906,-74.0018158
40.74913406,-73.99588776
40.75825119,-73.99732971
40.76610947,-74.02159882
40.77374268,-74.03504181
40.81309128,-74.02418518
40.8597641,-74.0131073
40.86677551,-74.0447464
40.89091492,-74.07025146
40.92702103,-74.07145691
40.96670914,-74.08068848
41.04386139,-74.10652161
41.07685852,-74.14073944
41.11191177,-74.15195465
41.16802597,-74.18273926
41.22953796,-74.17694092
41.29528427,-74.14744568
41.34931183,-74.12071991
41.38338852,-74.09669495
41.41400146,-74.07273865
41.48075485,-74.06356049
41.51080322,-74.06520844
41.59712601,-74.09031677
41.62709808,-74.08854675
41.67588425,-74.07087708
41.74961853,-74.05337524
41.74037933,-73.9859848
41.74037933,-73.9859848
41.78409958,-74.02435303
41.69574738,-74.0306778
41.74037933,-73.9859848
41.70640564,-73.93605804
41.74262238,-73.9355011
41.70640564,-73.93605804
41.70948792,-73.91659546
41.69552612,-73.9753418
41.76580429,-73.90087128
41.74858093,-73.93310547
41.82232285,-73.93958282
41.8265686,-73.9335556
41.82232285,-73.93958282
41.85910034,-73.98126984
41.92295837,-73.9475708
41.92295837,-73.9475708
41.92295837,-73.9475708
41.92295837,-73.9475708
41.92887497,-74.02979279
41.92295837,-73.9475708
41.83979797,-74.0413208
42.00753403,-73.93039703
42.05592728,-73.95496368
42.00753403,-73.93039703
42.04004288,-73.92494965
42.02751541,-73.99256134
42.05013657,-73.92721558
42.10373688,-73.95676422
42.05013657,-73.92721558
42.00753403,-73.93039703
41.92011642,-73.98680115
41.97821045,-73.83000946
42.00753403,-73.93039703
42.03911972,-73.75327301
41.93468094,-73.98018646
41.93006134,-74.02800751
41.92011642,-73.98680115
41.92927551,-73.96479797
41.93016052,-74.01391602
41.92295837,-73.9475708
41.85428238,-73.88547516
41.85910034,-73.98126984
41.92295837,-73.9475708
41.89686584,-73.97409058
41.85910034,-73.98126984
41.89686584,-73.97409058
41.85910034,-73.98126984
41.89686584,-73.97409058
41.85910034,-73.98126984
41.89686584,-73.97409058
41.85910034,-73.98126984
41.78488922,-73.95746613
41.82232285,-73.93958282
41.75395966,-73.90945435
41.78223038,-73.93558502
41.75395966,-73.90945435
41.78001785,-73.93508148
41.74037933,-73.9859848
41.7399559,-73.99240112
41.7399559,-73.99240112
41.71670532,-74.06933594
41.78409958,-74.02435303
41.71670532,-74.06933594
41.78409958,-74.02435303
41.7399559,-73.99240112
41.71670532,-74.06933594
41.78409958,-74.02435303
41.74961853,-74.05337524
41.70743179,-74.07460022
41.67940521,-74.07991028
41.59530258,-74.08602142
41.5308075,-74.07466125
41.51744843,-74.07665253
41.48054886,-74.07084656
41.45624542,-74.05057526
41.41400146,-74.07273865
41.34931183,-74.12071991
41.31427765,-74.1256485
41.27366638,-74.15666962
41.22953796,-74.17694092
41.19968033,-74.18666077
41.19968033,-74.18666077
41.15675735,-74.20422363
41.12023163,-74.1579895
41.09378052,-74.1468811
41.04564285,-74.10741425
40.99907684,-74.09217834
40.95494461,-74.07493591
40.90288925,-74.07181549
40.8715744,-74.05050659
40.81309128,-74.02418518
40.79079056,-74.05217743
40.75690079,-73.99633026
40.75169754,-74.00852203
40.73119736,-74.01059723
40.71525192,-74.01075745
40.70419312,-74.00001526
40.69722748,-73.98744202
40.68766785,-73.99000549
40.68684387,-73.97699738
40.68997955,-73.96192932
40.68422318,-73.96038055
40.68422318,-73.96038055
40.75764465,-73.98944855
40.74854279,-73.98835754
40.71763229,-73.95866394
40.68852615,-73.95934296
40.69068909,-73.97120667
40.69359589,-73.98300934
40.70051956,-73.99188232
40.70907593,-74.00257874
40.71550369,-74.01097107
40.72753525,-74.00741577
40.73760605,-74.00507355
40.74594879,-73.9998703
40.75338364,-73.99263
40.75613403,-73.9910202
40.75299072,-73.9905014
40.75318527,-73.99049377
40.75666428,-73.99001312
40.7591095,-73.98135376
40.76668167,-73.98368835
40.68320465,-73.96043396
40.69068909,-73.97120667
40.69569778,-73.98273468
40.70038223,-73.99295807
40.71730423,-74.00933838
40.72908401,-74.00733948
40.73887253,-74.00312042
40.74913406,-73.99588776
40.75514984,-73.98660278
40.69004822,-73.96126556
40.75556946,-73.99061584
40.76047134,-74.00261688
40.75196075,-74.00822449
40.73722076,-74.01215363
40.72636414,-74.01127625
40.71564102,-74.01087952
40.70134354,-73.99779511
40.69242477,-73.98900604
40.68710327,-73.9773941
40.69046021,-73.96192169
40.70315933,-73.98567963
40.70134354,-73.99779511
40.72103119,-74.00850677
40.73178864,-74.00656891
40.74100113,-74.00176239
40.7492485,-73.99601746
40.75592804,-73.99000549
40.75613403,-73.9910202
40.76066208,-74.00218201
40.75169754,-74.00852203
40.74082184,-74.00640869
40.72600937,-74.01533508
40.71166229,-74.00828552
40.70419312,-74.00001526
40.69742584,-73.98600769
40.68758011,-73.99015045
40.67925644,-73.97595978
40.67904663,-73.95860291
40.67434311,-73.96945953
40.66631317,-73.97637177
40.65943909,-73.98479462
40.65982437,-73.97223663
40.65181732,-73.96363068
40.66308975,-73.96277618
40.67467117,-73.97201538
40.67904663,-73.95860291
40.68426895,-73.97116852
40.68700027,-73.97612
40.68320465,-73.96043396
40.68529129,-73.95954895
40.68278503,-73.96077728
40.68320465,-73.96043396
40.68916321,-73.97335815
40.69351196,-73.97940063
40.69982529,-73.98366547
40.70443726,-73.98892212
40.71408844,-73.99459076
40.72037125,-73.99248505
40.72820282,-73.99092865
40.73327255,-73.99682617
40.74193954,-74.00073242
40.74516296,-74.00583649
40.75034332,-74.00178528
40.73791885,-74.01255035
40.72610092,-74.01075745
40.71671295,-74.01283264
40.71226501,-74.00523376
40.7022438,-73.9983139
40.69951248,-73.99165344
40.6920929,-73.98906708
40.68714523,-73.97718048
40.68613052,-73.97130585
40.68081284,-73.86196899
40.67988586,-73.85082245
40.67536545,-73.83776093
40.6637001,-73.82473755
40.64141846,-73.78984833
40.60670853,-73.8150177
40.59181976,-73.81364441
40.59226227,-73.78604126
40.59112549,-73.79817963
40.65613937,-73.79865265
40.65792847,-73.79785919
40.59643936,-73.7898407
40.57776642,-73.89685822
40.68468094,-73.9017868
40.60709381,-73.81278992
40.68387985,-73.90441132
40.59648895,-73.79166412
40.68387985,-73.90441132
40.59660339,-73.79190826
40.68387985,-73.90441132
40.59666443,-73.79174805
40.60709381,-73.81278992
40.68387985,-73.90441132
40.59313202,-73.78673553
40.59626389,-73.79174042
40.66151428,-73.83116913
40.67393112,-73.83982086
40.6803894,-73.853302
40.68333817,-73.95896912
40.69086456,-73.97007751
40.69309998,-73.98827362
40.69777679,-73.98884583
40.70615005,-73.99381256
40.71642303,-74.00918579
40.72504807,-74.00561523
40.73597336,-74.00558472
40.74385071,-73.99951935
40.7518692,-73.99398804
40.75537109,-73.98882294
40.7317276,-74.00098419
40.68070984,-73.97193909
40.68626785,-73.96857452
40.68523026,-73.95957947
40.75684357,-73.9888916
40.67653275,-73.90474701
40.67358017,-73.889328
40.67975235,-73.88054657
40.68820953,-73.90921783
40.68548584,-73.9416275
40.6901474,-73.95254517
40.6828537,-73.96062469
40.69092178,-73.97085571
40.69443512,-73.9837265
40.70545578,-73.99278259
40.71162033,-74.0031662
40.72174454,-74.0082016
40.73475266,-74.00640106
40.74337387,-74.00105286
40.75190735,-73.99369812
40.75987244,-74.00305176
40.74923706,-74.00830078
40.73009872,-74.01009369
40.71516418,-74.01045227
40.70137405,-73.99804688
40.68909836,-73.99154663
40.68707275,-73.97717285
40.6854744,-73.96408844
40.70272446,-73.98574829
40.70837784,-74.00109863
40.71490479,-74.0055542
40.72429657,-74.00762939
40.74172974,-74.00115204
40.74982452,-73.99516296
40.7559166,-73.98997498
40.67699051,-73.90516663
40.67679977,-73.89320374
40.68629074,-73.87226868
40.67975235,-73.88054657
40.6776123,-73.90542603
40.68553162,-73.9642334
40.74621582,-73.9983139
40.75800705,-73.9883728
40.75666428,-73.99001312
40.74185181,-73.98840332
40.73238754,-73.98529816
40.72377396,-73.99266052
40.71689987,-73.98117828
40.71266556,-73.96147919
40.72266769,-73.97303009
40.71810532,-73.94790649
40.71814728,-73.94857788
40.71814728,-73.94857788
40.73314285,-73.95313263
40.72801971,-73.97103882
40.68358231,-73.96085358
40.70006943,-73.96180725
40.70313263,-73.9857254
40.71417618,-73.95513916
40.71570206,-73.95830536
40.70716476,-73.98803711
40.6901741,-73.96173859
40.68115997,-73.96104431
40.6901741,-73.96173859
40.74604034,-73.99816895
40.76085663,-73.97633362
40.69229126,-73.98794556
40.68553162,-73.9642334
40.6632576,-73.99022675
40.65139008,-74.00395203
40.65914536,-73.99730682
40.68110657,-73.97728729
40.67914581,-73.96142578
40.69087982,-73.97114563
40.69557571,-73.98280334
40.70539474,-73.99252319
40.7174263,-74.00927734
40.72757339,-74.00746918
40.73793411,-74.00494385
40.75507355,-73.99172974
40.75986481,-74.00266266
40.74923706,-74.00830078
40.72822189,-74.01296997
40.71513748,-74.01037598
40.7048645,-74.00061035
40.69535828,-73.99034119
40.68664551,-73.98247528
40.68728638,-73.96768188
40.70006943,-73.96180725
40.70313263,-73.9857254
40.72266769,-73.97303009
40.70377731,-73.9847641
40.68921661,-73.97241974
40.68186951,-73.96234894
40.68850327,-73.9720459
40.69557571,-73.98280334
40.70634842,-73.99349976
40.71167755,-74.00367737
40.72147369,-74.00839233
40.73586655,-74.00650787
40.7460556,-73.99957275
40.75348663,-73.99258423
40.73912048,-73.98799896
40.72901917,-73.9874649
40.720047,-73.9932251
40.70972443,-73.98875427
40.69943237,-73.98447418
40.69554901,-73.97126007
40.68549728,-73.96433258
40.68357468,-73.96073914
40.69048309,-73.96199799
40.68972397,-73.96583557
40.69169235,-73.97984314
40.69377136,-73.98531342
40.70124435,-73.98931122
40.70960999,-73.99597168
40.71231842,-74.00443268
40.71551132,-74.00744629
40.71894073,-74.0086441
40.7231636,-74.00786591
40.72973251,-74.0068512
40.73588562,-74.00582886
40.74178696,-74.00086212
40.74807739,-73.99633789
40.7528038,-73.99304199
40.75481415,-73.99156952
40.75587082,-73.98986053
40.75596237,-73.99033356
40.75598526,-73.98928833
40.75595474,-73.9903717
40.75986481,-74.00344086
40.7517128,-74.00846863
40.73262024,-74.00975037
40.71845627,-74.01295471
40.71383667,-74.00714874
40.70914841,-74.00158691
40.70084,-73.99030304
40.69610214,-73.98832703
40.6875,-73.98433685
40.68850327,-73.9720459
40.68611908,-73.96231842
40.68590164,-73.9829483
40.75800705,-73.9883728
40.75598526,-73.98928833
40.75595474,-73.9903717
40.77908325,-73.98201752
40.79495621,-73.9723053
40.80751038,-73.963974
40.81135559,-73.97919464
40.78435898,-73.96891022
40.68553162,-73.9642334
40.71095657,-73.96694946
40.71874237,-73.96097565
40.72570038,-73.94888306
40.71377945,-73.96577454
40.69484329,-73.97195435
40.68798828,-73.95777893
40.68590164,-73.9829483
40.75569153,-73.99082947
40.70035172,-73.80951691
40.7010994,-73.80924988
40.68146896,-73.80770111
40.64520264,-73.7878952
40.64572144,-73.77531433
40.64572144,-73.77531433
40.64572144,-73.77531433
40.61910248,-73.7354126
40.64499283,-73.77731323
40.60155106,-73.7514267
40.60427094,-73.76663208
39.74287796,-104.9140625
39.73741913,-104.9416199
39.73996735,-104.9662857
39.75341797,-104.9844131
39.7533226,-104.9972076
39.76092148,-105.0059509
39.75276947,-105.0117111
39.69732666,-104.9789581
39.68312073,-104.9425964
39.67131424,-104.9424667
39.69662094,-104.9376144
39.7285614,-104.943161
39.74563217,-104.9730606
39.74311829,-104.9843063
39.7530365,-104.9904556
39.72517395,-105.0543823
39.7249527,-105.1127548
39.72504807,-105.1456604
39.72858047,-105.1880264
39.64680862,-105.1724472
39.61890411,-105.1859894
39.6155777,-105.2307587
39.58299637,-105.2331772
39.55294418,-105.3051987
39.48348236,-105.3927994
39.46218109,-105.4062347
39.45589066,-105.6503983
39.45728683,-105.709137
39.24984741,-105.9848328
39.19378281,-105.9964294
38.19848633,-107.0754089
38.90095139,-105.954422
38.83918381,-106.1290741
39.44113541,-105.4291458
38.69394684,-105.7345505
38.45588684,-106.3492355
38.61196899,-106.5280609
38.45588684,-106.3492355
38.53079987,-106.0021667
38.83918381,-106.1290741
39.74371338,-104.9151993
39.73808289,-104.9300766
39.73690796,-104.9541092
39.73808289,-104.9300766
39.73690796,-104.9541092
39.73808289,-104.9300766
39.73690796,-104.9541092
39.73808289,-104.9300766
39.73690796,-104.9541092
39.73759842,-104.9421692
39.73561096,-104.9554291
39.73811722,-104.9242249
39.73626709,-104.9555588
39.74317169,-104.928627
39.73561096,-104.9554291
39.74371338,-104.9151993
39.73808289,-104.9300766
39.74371338,-104.9151993
39.73808289,-104.9300766
39.74371338,-104.9151993
39.73808289,-104.9300766
39.74290085,-104.9418259
39.76723099,-104.9307861
39.74317169,-104.928627
39.74371338,-104.9151993
39.73808289,-104.9300766
39.74398422,-104.9407196
39.73611832,-104.9531479
39.74394608,-104.9413757
39.73561096,-104.9554291
39.72087097,-104.9624634
39.73561096,-104.9554291
39.74361038,-104.9415817
39.76723099,-104.9307861
39.74992752,-104.9528427
39.75114059,-104.9225159
39.73561096,-104.9554291
39.73611832,-104.9531479
39.74466705,-104.9279938
39.73561096,-104.9554291
39.73561096,-104.9554291
39.74466705,-104.9279938
39.74323654,-104.9144669
39.73900223,-104.9301834
39.74323654,-104.9144669
39.74001694,-104.8984146
39.73561096,-104.9554291
39.73900223,-104.9301834
39.74746704,-104.9558334
39.74647903,-104.9913864
39.75611115,-105.0122147
39.74289703,-104.9799576
39.74926376,-104.9539871
39.74417877,-104.9420013
39.73611832,-104.9531479
39.74616623,-104.9378052
39.73626709,-104.9555588
39.74344635,-104.9140701
39.77852249,-104.8982315
39.77508545,-104.8544693
39.76980209,-104.8294525
39.79779053,-104.7746964
39.83403397,-104.7734146
39.83841324,-104.6866379
40.68889999,-73.9668045
40.75564575,-73.99074554
40.75598526,-73.98928833
40.769104,-74.0470047
40.74219131,-74.1495285
40.7076416,-74.18904114
40.60150909,-74.28528595
40.54967117,-74.34018707
40.5055809,-74.43871307
39.99973297,-75.1341095
39.97921753,-75.20139313
39.96934509,-75.18557739
39.95636368,-75.18125916
39.93876648,-75.19361877
39.8398819,-75.39741516
39.79851532,-75.45515442
39.74679565,-75.5391922
39.71516037,-75.57450867
39.68653107,-75.69434357
39.61919022,-75.80554199
39.61045074,-75.93453979
39.58877182,-75.95932007
39.54877472,-76.10088348
39.50532913,-76.18302155
39.466465,-76.23143768
39.42912674,-76.27249908
39.43235397,-76.33348084
39.29641342,-76.58398438
39.30497742,-76.61459351
39.30500412,-76.63806152
39.29939651,-76.64727783
39.2678566,-76.67311096
39.23297882,-76.69200134
39.18470001,-76.69621277
39.18469238,-76.69442749
39.1449585,-76.70290375
39.10367203,-76.71802521
38.91935349,-76.9280777
38.91006851,-77.00419617
38.89820099,-77.01576233
38.91250229,-77.04038239
38.97408676,-77.09237671
38.98445129,-77.09626007
39.01197433,-77.09502411
38.99777222,-77.09400177
38.97408676,-77.09237671
38.91250229,-77.04038239
38.89573669,-77.0063324
38.91710281,-76.91857147
38.94215775,-76.87471771
38.99079132,-76.81372833
39.0580368,-76.72953796
39.15172577,-76.69504547
39.20254898,-76.70134735
39.23252106,-76.69597626
39.27997208,-76.68266296
